,Filename,Scale_label,Scale_value,Movement_label,Movement_value
26656,/bigdata/digbose92/MovieNet/trailer/tt2473794/shot_0035.mp4,MS,2,Static,4
26657,/bigdata/digbose92/MovieNet/trailer/tt2473794/shot_0036.mp4,LS,4,Static,4
26658,/bigdata/digbose92/MovieNet/trailer/tt2473794/shot_0013.mp4,LS,4,Static,4
26659,/bigdata/digbose92/MovieNet/trailer/tt3139538/shot_0044.mp4,CS,1,Static,4
26660,/bigdata/digbose92/MovieNet/trailer/tt3139538/shot_0017.mp4,MS,2,Motion,0
26661,/bigdata/digbose92/MovieNet/trailer/tt3139538/shot_0060.mp4,ECS,0,Static,4
26662,/bigdata/digbose92/MovieNet/trailer/tt3139538/shot_0019.mp4,MS,2,Static,4
26663,/bigdata/digbose92/MovieNet/trailer/tt3139538/shot_0071.mp4,FS,3,Static,4
26664,/bigdata/digbose92/MovieNet/trailer/tt3139538/shot_0054.mp4,FS,3,Static,4
26665,/bigdata/digbose92/MovieNet/trailer/tt3447876/shot_0027.mp4,MS,2,Static,4
26666,/bigdata/digbose92/MovieNet/trailer/tt3447876/shot_0040.mp4,MS,2,Pull,2
26667,/bigdata/digbose92/MovieNet/trailer/tt3447876/shot_0003.mp4,FS,3,Motion,0
26668,/bigdata/digbose92/MovieNet/trailer/tt3447876/shot_0002.mp4,LS,4,Motion,0
26669,/bigdata/digbose92/MovieNet/trailer/tt3447876/shot_0023.mp4,MS,2,Static,4
26670,/bigdata/digbose92/MovieNet/trailer/tt3864024/shot_0027.mp4,FS,3,Motion,0
26671,/bigdata/digbose92/MovieNet/trailer/tt3864024/shot_0029.mp4,CS,1,Static,4
26672,/bigdata/digbose92/MovieNet/trailer/tt3864024/shot_0038.mp4,MS,2,Static,4
26673,/bigdata/digbose92/MovieNet/trailer/tt3864024/shot_0008.mp4,FS,3,Static,4
26674,/bigdata/digbose92/MovieNet/trailer/tt3864024/shot_0009.mp4,ECS,0,Static,4
26675,/bigdata/digbose92/MovieNet/trailer/tt3864024/shot_0077.mp4,FS,3,Static,4
26676,/bigdata/digbose92/MovieNet/trailer/tt3369350/shot_0021.mp4,MS,2,Static,4
26677,/bigdata/digbose92/MovieNet/trailer/tt3369350/shot_0003.mp4,CS,1,Static,4
26678,/bigdata/digbose92/MovieNet/trailer/tt5193784/shot_0074.mp4,MS,2,Static,4
26679,/bigdata/digbose92/MovieNet/trailer/tt5193784/shot_0011.mp4,CS,1,Static,4
26680,/bigdata/digbose92/MovieNet/trailer/tt5193784/shot_0036.mp4,LS,4,Static,4
26681,/bigdata/digbose92/MovieNet/trailer/tt5193784/shot_0019.mp4,LS,4,Static,4
26682,/bigdata/digbose92/MovieNet/trailer/tt5193784/shot_0000.mp4,LS,4,Static,4
26683,/bigdata/digbose92/MovieNet/trailer/tt4871980/shot_0066.mp4,MS,2,Static,4
26684,/bigdata/digbose92/MovieNet/trailer/tt4871980/shot_0045.mp4,MS,2,Static,4
26685,/bigdata/digbose92/MovieNet/trailer/tt4871980/shot_0068.mp4,MS,2,Static,4
26686,/bigdata/digbose92/MovieNet/trailer/tt4871980/shot_0006.mp4,LS,4,Motion,0
26687,/bigdata/digbose92/MovieNet/trailer/tt4871980/shot_0086.mp4,FS,3,Motion,0
26688,/bigdata/digbose92/MovieNet/trailer/tt4871980/shot_0061.mp4,FS,3,Static,4
26689,/bigdata/digbose92/MovieNet/trailer/tt4871980/shot_0092.mp4,MS,2,Static,4
26690,/bigdata/digbose92/MovieNet/trailer/tt2294589/shot_0020.mp4,ECS,0,Static,4
26691,/bigdata/digbose92/MovieNet/trailer/tt2294589/shot_0015.mp4,CS,1,Motion,0
26692,/bigdata/digbose92/MovieNet/trailer/tt2294589/shot_0014.mp4,ECS,0,Static,4
26693,/bigdata/digbose92/MovieNet/trailer/tt2294589/shot_0039.mp4,MS,2,Static,4
26694,/bigdata/digbose92/MovieNet/trailer/tt2294589/shot_0057.mp4,ECS,0,Static,4
26695,/bigdata/digbose92/MovieNet/trailer/tt3390550/shot_0011.mp4,FS,3,Motion,0
26696,/bigdata/digbose92/MovieNet/trailer/tt3390550/shot_0021.mp4,ECS,0,Push,1
26697,/bigdata/digbose92/MovieNet/trailer/tt3390550/shot_0004.mp4,ECS,0,Static,4
26698,/bigdata/digbose92/MovieNet/trailer/tt3914624/shot_0016.mp4,CS,1,Static,4
26699,/bigdata/digbose92/MovieNet/trailer/tt3914624/shot_0013.mp4,CS,1,Static,4
26700,/bigdata/digbose92/MovieNet/trailer/tt2488740/shot_0016.mp4,CS,1,Static,4
26701,/bigdata/digbose92/MovieNet/trailer/tt3867606/shot_0017.mp4,LS,4,Static,4
26702,/bigdata/digbose92/MovieNet/trailer/tt2106533/shot_0051.mp4,MS,2,Static,4
26703,/bigdata/digbose92/MovieNet/trailer/tt2106533/shot_0053.mp4,LS,4,Push,1
26704,/bigdata/digbose92/MovieNet/trailer/tt2106533/shot_0049.mp4,MS,2,Static,4
26705,/bigdata/digbose92/MovieNet/trailer/tt2106533/shot_0032.mp4,FS,3,Motion,0
26706,/bigdata/digbose92/MovieNet/trailer/tt3635788/shot_0012.mp4,MS,2,Static,4
26707,/bigdata/digbose92/MovieNet/trailer/tt3635788/shot_0029.mp4,CS,1,Static,4
26708,/bigdata/digbose92/MovieNet/trailer/tt3635788/shot_0038.mp4,MS,2,Static,4
26709,/bigdata/digbose92/MovieNet/trailer/tt3635788/shot_0023.mp4,MS,2,Pull,2
26710,/bigdata/digbose92/MovieNet/trailer/tt2306342/shot_0027.mp4,ECS,0,Motion,0
26711,/bigdata/digbose92/MovieNet/trailer/tt2306342/shot_0028.mp4,FS,3,Motion,0
26712,/bigdata/digbose92/MovieNet/trailer/tt2306342/shot_0002.mp4,FS,3,Static,4
26713,/bigdata/digbose92/MovieNet/trailer/tt4796352/shot_0012.mp4,LS,4,Static,4
26714,/bigdata/digbose92/MovieNet/trailer/tt3451230/shot_0020.mp4,CS,1,Static,4
26715,/bigdata/digbose92/MovieNet/trailer/tt3451230/shot_0001.mp4,LS,4,Motion,0
26716,/bigdata/digbose92/MovieNet/trailer/tt3451230/shot_0038.mp4,MS,2,Static,4
26717,/bigdata/digbose92/MovieNet/trailer/tt3451230/shot_0026.mp4,MS,2,Motion,0
26718,/bigdata/digbose92/MovieNet/trailer/tt3451230/shot_0052.mp4,LS,4,Motion,0
26719,/bigdata/digbose92/MovieNet/trailer/tt3451230/shot_0034.mp4,LS,4,Motion,0
26720,/bigdata/digbose92/MovieNet/trailer/tt3451230/shot_0049.mp4,FS,3,Motion,0
26721,/bigdata/digbose92/MovieNet/trailer/tt3451230/shot_0031.mp4,MS,2,Static,4
26722,/bigdata/digbose92/MovieNet/trailer/tt3480886/shot_0022.mp4,CS,1,Static,4
26723,/bigdata/digbose92/MovieNet/trailer/tt3480886/shot_0010.mp4,MS,2,Static,4
26724,/bigdata/digbose92/MovieNet/trailer/tt3480886/shot_0036.mp4,CS,1,Static,4
26725,/bigdata/digbose92/MovieNet/trailer/tt3480886/shot_0002.mp4,ECS,0,Motion,0
26726,/bigdata/digbose92/MovieNet/trailer/tt2258383/shot_0010.mp4,ECS,0,Motion,0
26727,/bigdata/digbose92/MovieNet/trailer/tt4797436/shot_0040.mp4,CS,1,Static,4
26728,/bigdata/digbose92/MovieNet/trailer/tt4797436/shot_0006.mp4,MS,2,Static,4
26729,/bigdata/digbose92/MovieNet/trailer/tt4797436/shot_0021.mp4,CS,1,Static,4
26730,/bigdata/digbose92/MovieNet/trailer/tt4797436/shot_0003.mp4,ECS,0,Static,4
26731,/bigdata/digbose92/MovieNet/trailer/tt4797436/shot_0026.mp4,FS,3,Static,4
26732,/bigdata/digbose92/MovieNet/trailer/tt4797436/shot_0018.mp4,LS,4,Push,1
26733,/bigdata/digbose92/MovieNet/trailer/tt4797436/shot_0002.mp4,ECS,0,Static,4
26734,/bigdata/digbose92/MovieNet/trailer/tt4797436/shot_0023.mp4,LS,4,Static,4
26735,/bigdata/digbose92/MovieNet/trailer/tt4797436/shot_0034.mp4,NA,NA,Push,3
26736,/bigdata/digbose92/MovieNet/trailer/tt4797436/shot_0032.mp4,ECS,0,Static,4
26737,/bigdata/digbose92/MovieNet/trailer/tt2085752/shot_0022.mp4,FS,3,Static,4
26738,/bigdata/digbose92/MovieNet/trailer/tt2085752/shot_0016.mp4,CS,1,Static,4
26739,/bigdata/digbose92/MovieNet/trailer/tt2085752/shot_0003.mp4,LS,4,Static,4
26740,/bigdata/digbose92/MovieNet/trailer/tt2085752/shot_0009.mp4,CS,1,Static,4
26741,/bigdata/digbose92/MovieNet/trailer/tt3748512/shot_0047.mp4,CS,1,Static,4
26742,/bigdata/digbose92/MovieNet/trailer/tt2848222/shot_0050.mp4,MS,2,Static,4
26743,/bigdata/digbose92/MovieNet/trailer/tt2848222/shot_0017.mp4,CS,1,Static,4
26744,/bigdata/digbose92/MovieNet/trailer/tt2848222/shot_0040.mp4,MS,2,Static,4
26745,/bigdata/digbose92/MovieNet/trailer/tt2848222/shot_0038.mp4,MS,2,Static,4
26746,/bigdata/digbose92/MovieNet/trailer/tt2848222/shot_0026.mp4,MS,2,Static,4
26747,/bigdata/digbose92/MovieNet/trailer/tt2848222/shot_0009.mp4,LS,4,Static,4
26748,/bigdata/digbose92/MovieNet/trailer/tt2848222/shot_0028.mp4,FS,3,Static,4
26749,/bigdata/digbose92/MovieNet/trailer/tt2848222/shot_0049.mp4,CS,1,Motion,0
26750,/bigdata/digbose92/MovieNet/trailer/tt2769184/shot_0013.mp4,MS,2,Static,4
26751,/bigdata/digbose92/MovieNet/trailer/tt5016444/shot_0003.mp4,CS,1,Static,4
26752,/bigdata/digbose92/MovieNet/trailer/tt5016444/shot_0002.mp4,LS,4,Static,4
26753,/bigdata/digbose92/MovieNet/trailer/tt5016444/shot_0023.mp4,FS,3,Motion,0
26754,/bigdata/digbose92/MovieNet/trailer/tt5016444/shot_0005.mp4,FS,3,Motion,0
26755,/bigdata/digbose92/MovieNet/trailer/tt5016444/shot_0039.mp4,CS,1,Static,4
26756,/bigdata/digbose92/MovieNet/trailer/tt2063008/shot_0038.mp4,MS,2,Static,4
26757,/bigdata/digbose92/MovieNet/trailer/tt2063008/shot_0041.mp4,CS,1,Motion,0
26758,/bigdata/digbose92/MovieNet/trailer/tt2403880/shot_0055.mp4,MS,2,Static,4
26759,/bigdata/digbose92/MovieNet/trailer/tt4902012/shot_0042.mp4,NA,NA,Push,3
26760,/bigdata/digbose92/MovieNet/trailer/tt4902012/shot_0056.mp4,ECS,0,Motion,0
26761,/bigdata/digbose92/MovieNet/trailer/tt4902012/shot_0049.mp4,FS,3,Motion,0
26762,/bigdata/digbose92/MovieNet/trailer/tt3038680/shot_0046.mp4,ECS,0,Motion,0
26763,/bigdata/digbose92/MovieNet/trailer/tt3038680/shot_0015.mp4,MS,2,Motion,0
26764,/bigdata/digbose92/MovieNet/trailer/tt3038680/shot_0017.mp4,CS,1,Static,4
26765,/bigdata/digbose92/MovieNet/trailer/tt3038680/shot_0014.mp4,ECS,0,Pull,2
26766,/bigdata/digbose92/MovieNet/trailer/tt3038680/shot_0041.mp4,FS,3,Static,4
26767,/bigdata/digbose92/MovieNet/trailer/tt3038680/shot_0028.mp4,MS,2,Static,4
26768,/bigdata/digbose92/MovieNet/trailer/tt3038680/shot_0023.mp4,CS,1,Static,4
26769,/bigdata/digbose92/MovieNet/trailer/tt4216934/shot_0015.mp4,CS,1,Static,4
26770,/bigdata/digbose92/MovieNet/trailer/tt2353895/shot_0010.mp4,MS,2,Static,4
26771,/bigdata/digbose92/MovieNet/trailer/tt3104106/shot_0053.mp4,ECS,0,Static,4
26772,/bigdata/digbose92/MovieNet/trailer/tt3104106/shot_0042.mp4,ECS,0,Motion,0
26773,/bigdata/digbose92/MovieNet/trailer/tt3104106/shot_0018.mp4,CS,1,Motion,0
26774,/bigdata/digbose92/MovieNet/trailer/tt3104106/shot_0025.mp4,ECS,0,Static,4
26775,/bigdata/digbose92/MovieNet/trailer/tt3104106/shot_0031.mp4,CS,1,Motion,0
26776,/bigdata/digbose92/MovieNet/trailer/tt3104106/shot_0061.mp4,LS,4,Motion,0
26777,/bigdata/digbose92/MovieNet/trailer/tt4388230/shot_0020.mp4,MS,2,Static,4
26778,/bigdata/digbose92/MovieNet/trailer/tt4388230/shot_0014.mp4,FS,3,Static,4
26779,/bigdata/digbose92/MovieNet/trailer/tt4388230/shot_0002.mp4,MS,2,Motion,0
26780,/bigdata/digbose92/MovieNet/trailer/tt2083379/shot_0011.mp4,CS,1,Static,4
26781,/bigdata/digbose92/MovieNet/trailer/tt2083379/shot_0001.mp4,CS,1,Motion,0
26782,/bigdata/digbose92/MovieNet/trailer/tt2083379/shot_0047.mp4,CS,1,Static,4
26783,/bigdata/digbose92/MovieNet/trailer/tt2083379/shot_0063.mp4,FS,3,Static,4
26784,/bigdata/digbose92/MovieNet/trailer/tt2083379/shot_0041.mp4,LS,4,Motion,0
26785,/bigdata/digbose92/MovieNet/trailer/tt2091947/shot_0020.mp4,FS,3,Static,4
26786,/bigdata/digbose92/MovieNet/trailer/tt2091947/shot_0011.mp4,FS,3,Motion,0
26787,/bigdata/digbose92/MovieNet/trailer/tt2091947/shot_0001.mp4,LS,4,Motion,0
26788,/bigdata/digbose92/MovieNet/trailer/tt2091947/shot_0049.mp4,FS,3,Static,4
26789,/bigdata/digbose92/MovieNet/trailer/tt2091947/shot_0061.mp4,MS,2,Static,4
26790,/bigdata/digbose92/MovieNet/trailer/tt2379713/shot_0007.mp4,LS,4,Static,4
26791,/bigdata/digbose92/MovieNet/trailer/tt3751306/shot_0024.mp4,CS,1,Static,4
26792,/bigdata/digbose92/MovieNet/trailer/tt3751306/shot_0019.mp4,FS,3,Static,4
26793,/bigdata/digbose92/MovieNet/trailer/tt3751306/shot_0002.mp4,FS,3,Static,4
26794,/bigdata/digbose92/MovieNet/trailer/tt3751306/shot_0031.mp4,CS,1,Static,4
26795,/bigdata/digbose92/MovieNet/trailer/tt3963170/shot_0078.mp4,LS,4,Motion,0
26796,/bigdata/digbose92/MovieNet/trailer/tt3963170/shot_0022.mp4,CS,1,Static,4
26797,/bigdata/digbose92/MovieNet/trailer/tt3963170/shot_0044.mp4,MS,2,Static,4
26798,/bigdata/digbose92/MovieNet/trailer/tt3963170/shot_0011.mp4,MS,2,Static,4
26799,/bigdata/digbose92/MovieNet/trailer/tt3963170/shot_0053.mp4,FS,3,Static,4
26800,/bigdata/digbose92/MovieNet/trailer/tt3963170/shot_0041.mp4,MS,2,Motion,0
26801,/bigdata/digbose92/MovieNet/trailer/tt3963170/shot_0019.mp4,FS,3,Motion,0
26802,/bigdata/digbose92/MovieNet/trailer/tt3963170/shot_0086.mp4,CS,1,Static,4
26803,/bigdata/digbose92/MovieNet/trailer/tt3963170/shot_0028.mp4,MS,2,Static,4
26804,/bigdata/digbose92/MovieNet/trailer/tt3963170/shot_0033.mp4,MS,2,Motion,0
26805,/bigdata/digbose92/MovieNet/trailer/tt3963170/shot_0054.mp4,FS,3,Motion,0
26806,/bigdata/digbose92/MovieNet/trailer/tt3963170/shot_0031.mp4,FS,3,Static,4
26807,/bigdata/digbose92/MovieNet/trailer/tt3963170/shot_0057.mp4,MS,2,Motion,0
26808,/bigdata/digbose92/MovieNet/trailer/tt3534282/shot_0102.mp4,FS,3,Static,4
26809,/bigdata/digbose92/MovieNet/trailer/tt3534282/shot_0101.mp4,FS,3,Motion,0
26810,/bigdata/digbose92/MovieNet/trailer/tt3534282/shot_0068.mp4,CS,1,Static,4
26811,/bigdata/digbose92/MovieNet/trailer/tt3534282/shot_0017.mp4,FS,3,Static,4
26812,/bigdata/digbose92/MovieNet/trailer/tt3534282/shot_0014.mp4,MS,2,Motion,0
26813,/bigdata/digbose92/MovieNet/trailer/tt3534282/shot_0070.mp4,FS,3,Static,4
26814,/bigdata/digbose92/MovieNet/trailer/tt3534282/shot_0093.mp4,FS,3,Motion,0
26815,/bigdata/digbose92/MovieNet/trailer/tt3534282/shot_0108.mp4,MS,2,Static,4
26816,/bigdata/digbose92/MovieNet/trailer/tt3534282/shot_0086.mp4,LS,4,Static,4
26817,/bigdata/digbose92/MovieNet/trailer/tt3534282/shot_0028.mp4,MS,2,Static,4
26818,/bigdata/digbose92/MovieNet/trailer/tt3534282/shot_0071.mp4,MS,2,Motion,0
26819,/bigdata/digbose92/MovieNet/trailer/tt3534282/shot_0013.mp4,LS,4,Static,4
26820,/bigdata/digbose92/MovieNet/trailer/tt3534282/shot_0084.mp4,LS,4,Motion,0
26821,/bigdata/digbose92/MovieNet/trailer/tt2543164/shot_0046.mp4,LS,4,Motion,0
26822,/bigdata/digbose92/MovieNet/trailer/tt2543164/shot_0055.mp4,LS,4,Motion,0
26823,/bigdata/digbose92/MovieNet/trailer/tt2543164/shot_0016.mp4,MS,2,Static,4
26824,/bigdata/digbose92/MovieNet/trailer/tt2543164/shot_0048.mp4,ECS,0,Static,4
26825,/bigdata/digbose92/MovieNet/trailer/tt2543164/shot_0059.mp4,MS,2,Static,4
26826,/bigdata/digbose92/MovieNet/trailer/tt2543164/shot_0023.mp4,ECS,0,Static,4
26827,/bigdata/digbose92/MovieNet/trailer/tt2543164/shot_0033.mp4,CS,1,Static,4
26828,/bigdata/digbose92/MovieNet/trailer/tt2846972/shot_0007.mp4,CS,1,Static,4
26829,/bigdata/digbose92/MovieNet/trailer/tt2846972/shot_0010.mp4,MS,2,Motion,0
26830,/bigdata/digbose92/MovieNet/trailer/tt2846972/shot_0000.mp4,LS,4,Motion,0
26831,/bigdata/digbose92/MovieNet/trailer/tt2251828/shot_0051.mp4,LS,4,Motion,0
26832,/bigdata/digbose92/MovieNet/trailer/tt2251828/shot_0044.mp4,FS,3,Static,4
26833,/bigdata/digbose92/MovieNet/trailer/tt2251828/shot_0024.mp4,LS,4,Static,4
26834,/bigdata/digbose92/MovieNet/trailer/tt2251828/shot_0001.mp4,CS,1,Static,4
26835,/bigdata/digbose92/MovieNet/trailer/tt2251828/shot_0055.mp4,LS,4,Motion,0
26836,/bigdata/digbose92/MovieNet/trailer/tt2251828/shot_0041.mp4,LS,4,Motion,0
26837,/bigdata/digbose92/MovieNet/trailer/tt2251828/shot_0004.mp4,LS,4,Motion,0
26838,/bigdata/digbose92/MovieNet/trailer/tt2251828/shot_0037.mp4,CS,1,Static,4
26839,/bigdata/digbose92/MovieNet/trailer/tt5186860/shot_0012.mp4,LS,4,Motion,0
26840,/bigdata/digbose92/MovieNet/trailer/tt5186860/shot_0003.mp4,LS,4,Motion,0
26841,/bigdata/digbose92/MovieNet/trailer/tt5186860/shot_0018.mp4,CS,1,Motion,0
26842,/bigdata/digbose92/MovieNet/trailer/tt5186860/shot_0052.mp4,CS,1,Motion,0
26843,/bigdata/digbose92/MovieNet/trailer/tt5186860/shot_0004.mp4,FS,3,Motion,0
26844,/bigdata/digbose92/MovieNet/trailer/tt4321804/shot_0035.mp4,MS,2,Static,4
26845,/bigdata/digbose92/MovieNet/trailer/tt4321804/shot_0075.mp4,MS,2,Static,4
26846,/bigdata/digbose92/MovieNet/trailer/tt4321804/shot_0004.mp4,ECS,0,Push,1
26847,/bigdata/digbose92/MovieNet/trailer/tt4321804/shot_0077.mp4,ECS,0,Static,4
26848,/bigdata/digbose92/MovieNet/trailer/tt4321804/shot_0049.mp4,CS,1,Static,4
26849,/bigdata/digbose92/MovieNet/trailer/tt2043822/shot_0045.mp4,FS,3,Motion,0
26850,/bigdata/digbose92/MovieNet/trailer/tt1773643/shot_0024.mp4,NA,NA,Push,3
26851,/bigdata/digbose92/MovieNet/trailer/tt1773643/shot_0025.mp4,NA,NA,Push,3
26852,/bigdata/digbose92/MovieNet/trailer/tt5555502/shot_0019.mp4,FS,3,Static,4
26853,/bigdata/digbose92/MovieNet/trailer/tt2872810/shot_0023.mp4,ECS,0,Static,4
26854,/bigdata/digbose92/MovieNet/trailer/tt2872810/shot_0000.mp4,ECS,0,Static,4
26855,/bigdata/digbose92/MovieNet/trailer/tt4768190/shot_0001.mp4,LS,4,Motion,0
26856,/bigdata/digbose92/MovieNet/trailer/tt4768190/shot_0029.mp4,ECS,0,Static,4
26857,/bigdata/digbose92/MovieNet/trailer/tt4768190/shot_0038.mp4,FS,3,Static,4
26858,/bigdata/digbose92/MovieNet/trailer/tt4768190/shot_0002.mp4,LS,4,Motion,0
26859,/bigdata/digbose92/MovieNet/trailer/tt3106046/shot_0029.mp4,ECS,0,Static,4
26860,/bigdata/digbose92/MovieNet/trailer/tt3106046/shot_0038.mp4,FS,3,Motion,0
26861,/bigdata/digbose92/MovieNet/trailer/tt3106046/shot_0009.mp4,LS,4,Motion,0
26862,/bigdata/digbose92/MovieNet/trailer/tt3106046/shot_0025.mp4,LS,4,Motion,0
26863,/bigdata/digbose92/MovieNet/trailer/tt3106046/shot_0013.mp4,LS,4,Push,1
26864,/bigdata/digbose92/MovieNet/trailer/tt3106046/shot_0032.mp4,LS,4,Motion,0
26865,/bigdata/digbose92/MovieNet/trailer/tt3106046/shot_0037.mp4,LS,4,Motion,0
26866,/bigdata/digbose92/MovieNet/trailer/tt3106046/shot_0031.mp4,ECS,0,Motion,0
26867,/bigdata/digbose92/MovieNet/trailer/tt2071445/shot_0045.mp4,CS,1,Static,4
26868,/bigdata/digbose92/MovieNet/trailer/tt2071445/shot_0017.mp4,LS,4,Static,4
26869,/bigdata/digbose92/MovieNet/trailer/tt2071445/shot_0008.mp4,LS,4,Static,4
26870,/bigdata/digbose92/MovieNet/trailer/tt3799996/shot_0051.mp4,MS,2,Motion,0
26871,/bigdata/digbose92/MovieNet/trailer/tt3799996/shot_0027.mp4,CS,1,Static,4
26872,/bigdata/digbose92/MovieNet/trailer/tt3799996/shot_0030.mp4,FS,3,Static,4
26873,/bigdata/digbose92/MovieNet/trailer/tt3799996/shot_0024.mp4,FS,3,Push,1
26874,/bigdata/digbose92/MovieNet/trailer/tt3799996/shot_0101.mp4,FS,3,Motion,0
26875,/bigdata/digbose92/MovieNet/trailer/tt3799996/shot_0085.mp4,CS,1,Static,4
26876,/bigdata/digbose92/MovieNet/trailer/tt3799996/shot_0021.mp4,FS,3,Push,1
26877,/bigdata/digbose92/MovieNet/trailer/tt3799996/shot_0019.mp4,FS,3,Static,4
26878,/bigdata/digbose92/MovieNet/trailer/tt3799996/shot_0114.mp4,CS,1,Static,4
26879,/bigdata/digbose92/MovieNet/trailer/tt2202569/shot_0045.mp4,CS,1,Motion,0
26880,/bigdata/digbose92/MovieNet/trailer/tt2202569/shot_0042.mp4,FS,3,Static,4
26881,/bigdata/digbose92/MovieNet/trailer/tt2202569/shot_0048.mp4,MS,2,Static,4
26882,/bigdata/digbose92/MovieNet/trailer/tt4519166/shot_0022.mp4,LS,4,Static,4
26883,/bigdata/digbose92/MovieNet/trailer/tt4519166/shot_0011.mp4,LS,4,Static,4
26884,/bigdata/digbose92/MovieNet/trailer/tt4519166/shot_0024.mp4,LS,4,Static,4
26885,/bigdata/digbose92/MovieNet/trailer/tt4519166/shot_0016.mp4,LS,4,Static,4
26886,/bigdata/digbose92/MovieNet/trailer/tt4519166/shot_0040.mp4,LS,4,Static,4
26887,/bigdata/digbose92/MovieNet/trailer/tt4519166/shot_0012.mp4,LS,4,Static,4
26888,/bigdata/digbose92/MovieNet/trailer/tt4519166/shot_0021.mp4,LS,4,Static,4
26889,/bigdata/digbose92/MovieNet/trailer/tt4519166/shot_0029.mp4,FS,3,Static,4
26890,/bigdata/digbose92/MovieNet/trailer/tt4519166/shot_0010.mp4,LS,4,Motion,0
26891,/bigdata/digbose92/MovieNet/trailer/tt4519166/shot_0043.mp4,MS,2,Motion,0
26892,/bigdata/digbose92/MovieNet/trailer/tt3431598/shot_0025.mp4,CS,1,Static,4
26893,/bigdata/digbose92/MovieNet/trailer/tt3781616/shot_0020.mp4,CS,1,Static,4
26894,/bigdata/digbose92/MovieNet/trailer/tt3781616/shot_0062.mp4,CS,1,Motion,0
26895,/bigdata/digbose92/MovieNet/trailer/tt3781616/shot_0060.mp4,CS,1,Motion,0
26896,/bigdata/digbose92/MovieNet/trailer/tt3781616/shot_0034.mp4,ECS,0,Motion,0
26897,/bigdata/digbose92/MovieNet/trailer/tt3781616/shot_0049.mp4,CS,1,Motion,0
26898,/bigdata/digbose92/MovieNet/trailer/tt3781616/shot_0031.mp4,ECS,0,Motion,0
26899,/bigdata/digbose92/MovieNet/trailer/tt3781616/shot_0061.mp4,CS,1,Static,4
26900,/bigdata/digbose92/MovieNet/trailer/tt5231812/shot_0016.mp4,LS,4,Motion,0
26901,/bigdata/digbose92/MovieNet/trailer/tt5231812/shot_0021.mp4,ECS,0,Static,4
26902,/bigdata/digbose92/MovieNet/trailer/tt5231812/shot_0019.mp4,CS,1,Static,4
26903,/bigdata/digbose92/MovieNet/trailer/tt5231812/shot_0009.mp4,CS,1,Static,4
26904,/bigdata/digbose92/MovieNet/trailer/tt5231812/shot_0005.mp4,CS,1,Static,4
26905,/bigdata/digbose92/MovieNet/trailer/tt4201004/shot_0050.mp4,FS,3,Static,4
26906,/bigdata/digbose92/MovieNet/trailer/tt4201004/shot_0001.mp4,ECS,0,Static,4
26907,/bigdata/digbose92/MovieNet/trailer/tt4201004/shot_0042.mp4,MS,2,Static,4
26908,/bigdata/digbose92/MovieNet/trailer/tt4201004/shot_0002.mp4,FS,3,Static,4
26909,/bigdata/digbose92/MovieNet/trailer/tt4201004/shot_0013.mp4,MS,2,Motion,0
26910,/bigdata/digbose92/MovieNet/trailer/tt4201004/shot_0000.mp4,LS,4,Multi_movement,3
26911,/bigdata/digbose92/MovieNet/trailer/tt4201004/shot_0054.mp4,CS,1,Static,4
26912,/bigdata/digbose92/MovieNet/trailer/tt3623726/shot_0076.mp4,CS,1,Static,4
26913,/bigdata/digbose92/MovieNet/trailer/tt3623726/shot_0022.mp4,LS,4,Static,4
26914,/bigdata/digbose92/MovieNet/trailer/tt3623726/shot_0072.mp4,CS,1,Static,4
26915,/bigdata/digbose92/MovieNet/trailer/tt3623726/shot_0012.mp4,CS,1,Static,4
26916,/bigdata/digbose92/MovieNet/trailer/tt3623726/shot_0038.mp4,MS,2,Static,4
26917,/bigdata/digbose92/MovieNet/trailer/tt3623726/shot_0067.mp4,MS,2,Static,4
26918,/bigdata/digbose92/MovieNet/trailer/tt3623726/shot_0083.mp4,FS,3,Static,4
26919,/bigdata/digbose92/MovieNet/trailer/tt3623726/shot_0032.mp4,MS,2,Static,4
26920,/bigdata/digbose92/MovieNet/trailer/tt2169326/shot_0072.mp4,FS,3,Motion,0
26921,/bigdata/digbose92/MovieNet/trailer/tt3124236/shot_0024.mp4,CS,1,Static,4
26922,/bigdata/digbose92/MovieNet/trailer/tt3124236/shot_0019.mp4,MS,2,Static,4
26923,/bigdata/digbose92/MovieNet/trailer/tt3124236/shot_0002.mp4,MS,2,Static,4
26924,/bigdata/digbose92/MovieNet/trailer/tt2023620/shot_0044.mp4,LS,4,Static,4
26925,/bigdata/digbose92/MovieNet/trailer/tt2023620/shot_0001.mp4,LS,4,Motion,0
26926,/bigdata/digbose92/MovieNet/trailer/tt2023620/shot_0023.mp4,ECS,0,Static,4
26927,/bigdata/digbose92/MovieNet/trailer/tt2023620/shot_0034.mp4,CS,1,Motion,0
26928,/bigdata/digbose92/MovieNet/trailer/tt2023620/shot_0056.mp4,LS,4,Static,4
26929,/bigdata/digbose92/MovieNet/trailer/tt2287715/shot_0035.mp4,FS,3,Static,4
26930,/bigdata/digbose92/MovieNet/trailer/tt2287715/shot_0010.mp4,FS,3,Static,4
26931,/bigdata/digbose92/MovieNet/trailer/tt2287715/shot_0053.mp4,FS,3,Static,4
