,Unnamed: 0,Filename,Scale_label,Scale_value,Movement_label,Movement_value,Split
31979,31979,/bigdata/digbose92/MovieNet/trailer/tt3106212/shot_0024.mp4,ECS,0.0,Static,4,train
31980,31980,/bigdata/digbose92/MovieNet/trailer/tt3106212/shot_0047.mp4,CS,1.0,Static,4,val
31981,31981,/bigdata/digbose92/MovieNet/trailer/tt3106212/shot_0067.mp4,CS,1.0,Static,4,train
31982,31982,/bigdata/digbose92/MovieNet/trailer/tt2104080/shot_0066.mp4,FS,3.0,Static,4,train
31983,31983,/bigdata/digbose92/MovieNet/trailer/tt2104080/shot_0046.mp4,FS,3.0,Static,4,train
31984,31984,/bigdata/digbose92/MovieNet/trailer/tt2104080/shot_0011.mp4,ECS,0.0,Static,4,train
31985,31985,/bigdata/digbose92/MovieNet/trailer/tt2104080/shot_0079.mp4,ECS,0.0,Static,4,val
31986,31986,/bigdata/digbose92/MovieNet/trailer/tt2104080/shot_0017.mp4,FS,3.0,Motion,0,train
31987,31987,/bigdata/digbose92/MovieNet/trailer/tt2402603/shot_0030.mp4,FS,3.0,Static,4,train
31988,31988,/bigdata/digbose92/MovieNet/trailer/tt2402603/shot_0001.mp4,FS,3.0,Motion,0,train
31989,31989,/bigdata/digbose92/MovieNet/trailer/tt2402603/shot_0036.mp4,FS,3.0,Static,4,test
31990,31990,/bigdata/digbose92/MovieNet/trailer/tt2402603/shot_0032.mp4,MS,2.0,Static,4,train
31991,31991,/bigdata/digbose92/MovieNet/trailer/tt2402603/shot_0054.mp4,CS,1.0,Static,4,val
31992,31992,/bigdata/digbose92/MovieNet/trailer/tt2659070/shot_0027.mp4,MS,2.0,Static,4,train
31994,31994,/bigdata/digbose92/MovieNet/trailer/tt2659070/shot_0043.mp4,ECS,0.0,Static,4,train
31995,31995,/bigdata/digbose92/MovieNet/trailer/tt2077904/shot_0051.mp4,MS,2.0,Motion,0,train
31997,31997,/bigdata/digbose92/MovieNet/trailer/tt2077904/shot_0015.mp4,CS,1.0,Motion,0,train
31998,31998,/bigdata/digbose92/MovieNet/trailer/tt2077904/shot_0045.mp4,ECS,0.0,Static,4,test
31999,31999,/bigdata/digbose92/MovieNet/trailer/tt2077904/shot_0006.mp4,CS,1.0,Motion,0,train
32000,32000,/bigdata/digbose92/MovieNet/trailer/tt2077904/shot_0026.mp4,FS,3.0,Static,4,val
32001,32001,/bigdata/digbose92/MovieNet/trailer/tt2077904/shot_0059.mp4,CS,1.0,Motion,0,test
32002,32002,/bigdata/digbose92/MovieNet/trailer/tt2077904/shot_0005.mp4,CS,1.0,Motion,0,train
32003,32003,/bigdata/digbose92/MovieNet/trailer/tt2077904/shot_0031.mp4,FS,3.0,Static,4,train
32004,32004,/bigdata/digbose92/MovieNet/trailer/tt2378453/shot_0046.mp4,FS,3.0,Motion,0,train
32005,32005,/bigdata/digbose92/MovieNet/trailer/tt2378453/shot_0079.mp4,ECS,0.0,Motion,0,train
32006,32006,/bigdata/digbose92/MovieNet/trailer/tt2378453/shot_0055.mp4,CS,1.0,Static,4,train
32007,32007,/bigdata/digbose92/MovieNet/trailer/tt2378453/shot_0015.mp4,ECS,0.0,Motion,0,val
32008,32008,/bigdata/digbose92/MovieNet/trailer/tt2378453/shot_0077.mp4,ECS,0.0,Static,4,train
32009,32009,/bigdata/digbose92/MovieNet/trailer/tt2358891/shot_0015.mp4,CS,1.0,Motion,0,train
32011,32011,/bigdata/digbose92/MovieNet/trailer/tt4661680/shot_0021.mp4,CS,1.0,Static,4,train
32012,32012,/bigdata/digbose92/MovieNet/trailer/tt4661680/shot_0038.mp4,CS,1.0,Static,4,train
32013,32013,/bigdata/digbose92/MovieNet/trailer/tt4661680/shot_0013.mp4,ECS,0.0,Motion,0,val
32014,32014,/bigdata/digbose92/MovieNet/trailer/tt4661680/shot_0061.mp4,MS,2.0,Static,4,val
32015,32015,/bigdata/digbose92/MovieNet/trailer/tt5349672/shot_0027.mp4,MS,2.0,Static,4,train
32016,32016,/bigdata/digbose92/MovieNet/trailer/tt5349672/shot_0017.mp4,FS,3.0,Motion,0,val
32017,32017,/bigdata/digbose92/MovieNet/trailer/tt5349672/shot_0040.mp4,CS,1.0,Static,4,train
32018,32018,/bigdata/digbose92/MovieNet/trailer/tt6236404/shot_0076.mp4,FS,3.0,Motion,0,train
32019,32019,/bigdata/digbose92/MovieNet/trailer/tt6236404/shot_0088.mp4,MS,2.0,Motion,0,train
32020,32020,/bigdata/digbose92/MovieNet/trailer/tt6236404/shot_0068.mp4,FS,3.0,Motion,0,train
32021,32021,/bigdata/digbose92/MovieNet/trailer/tt6236404/shot_0080.mp4,CS,1.0,Static,4,test
32022,32022,/bigdata/digbose92/MovieNet/trailer/tt6236404/shot_0063.mp4,LS,4.0,Motion,0,train
32023,32023,/bigdata/digbose92/MovieNet/trailer/tt6236404/shot_0100.mp4,FS,3.0,Static,4,train
32024,32024,/bigdata/digbose92/MovieNet/trailer/tt2358937/shot_0014.mp4,CS,1.0,Static,4,train
32025,32025,/bigdata/digbose92/MovieNet/trailer/tt2358937/shot_0012.mp4,MS,2.0,Static,4,train
32026,32026,/bigdata/digbose92/MovieNet/trailer/tt2358937/shot_0021.mp4,ECS,0.0,Static,4,train
32027,32027,/bigdata/digbose92/MovieNet/trailer/tt2358937/shot_0028.mp4,CS,1.0,Static,4,test
32028,32028,/bigdata/digbose92/MovieNet/trailer/tt2358937/shot_0039.mp4,CS,1.0,Static,4,val
32029,32029,/bigdata/digbose92/MovieNet/trailer/tt2179888/shot_0021.mp4,ECS,0.0,Static,4,val
32030,32030,/bigdata/digbose92/MovieNet/trailer/tt2179888/shot_0026.mp4,ECS,0.0,Motion,0,train
32031,32031,/bigdata/digbose92/MovieNet/trailer/tt2179888/shot_0005.mp4,CS,1.0,Pull,2,test
32032,32032,/bigdata/digbose92/MovieNet/trailer/tt3921362/shot_0000.mp4,FS,3.0,Static,4,train
32033,32033,/bigdata/digbose92/MovieNet/trailer/tt2322517/shot_0022.mp4,CS,1.0,Static,4,train
32034,32034,/bigdata/digbose92/MovieNet/trailer/tt2322517/shot_0011.mp4,CS,1.0,Static,4,val
32035,32035,/bigdata/digbose92/MovieNet/trailer/tt2322517/shot_0068.mp4,MS,2.0,Motion,0,val
32036,32036,/bigdata/digbose92/MovieNet/trailer/tt2322517/shot_0008.mp4,MS,2.0,Static,4,train
32037,32037,/bigdata/digbose92/MovieNet/trailer/tt2322517/shot_0025.mp4,LS,4.0,Static,4,train
32038,32038,/bigdata/digbose92/MovieNet/trailer/tt2322517/shot_0013.mp4,LS,4.0,Static,4,test
32039,32039,/bigdata/digbose92/MovieNet/trailer/tt2322517/shot_0034.mp4,MS,2.0,Motion,0,train
32041,32041,/bigdata/digbose92/MovieNet/trailer/tt3782712/shot_0002.mp4,MS,2.0,Static,4,test
32042,32042,/bigdata/digbose92/MovieNet/trailer/tt2820852/shot_0095.mp4,FS,3.0,Motion,0,train
32043,32043,/bigdata/digbose92/MovieNet/trailer/tt2820852/shot_0084.mp4,LS,4.0,Motion,0,train
32044,32044,/bigdata/digbose92/MovieNet/trailer/tt5037912/shot_0058.mp4,CS,1.0,Static,4,val
32045,32045,/bigdata/digbose92/MovieNet/trailer/tt5037912/shot_0004.mp4,LS,4.0,Motion,0,val
32046,32046,/bigdata/digbose92/MovieNet/trailer/tt5037912/shot_0034.mp4,FS,3.0,Motion,0,train
32047,32047,/bigdata/digbose92/MovieNet/trailer/tt2884206/shot_0020.mp4,FS,3.0,Static,4,train
32048,32048,/bigdata/digbose92/MovieNet/trailer/tt2884206/shot_0011.mp4,ECS,0.0,Static,4,train
32049,32049,/bigdata/digbose92/MovieNet/trailer/tt2884206/shot_0026.mp4,FS,3.0,Static,4,train
32050,32050,/bigdata/digbose92/MovieNet/trailer/tt2884206/shot_0018.mp4,ECS,0.0,Static,4,train
32051,32051,/bigdata/digbose92/MovieNet/trailer/tt2884206/shot_0058.mp4,LS,4.0,Static,4,train
32052,32052,/bigdata/digbose92/MovieNet/trailer/tt2884206/shot_0049.mp4,ECS,0.0,Static,4,test
32053,32053,/bigdata/digbose92/MovieNet/trailer/tt4150494/shot_0022.mp4,MS,2.0,Static,4,test
32054,32054,/bigdata/digbose92/MovieNet/trailer/tt2512204/shot_0066.mp4,FS,3.0,Static,4,val
32055,32055,/bigdata/digbose92/MovieNet/trailer/tt2512204/shot_0060.mp4,MS,2.0,Static,4,train
32056,32056,/bigdata/digbose92/MovieNet/trailer/tt2512204/shot_0010.mp4,ECS,0.0,Static,4,train
32057,32057,/bigdata/digbose92/MovieNet/trailer/tt2512204/shot_0038.mp4,CS,1.0,Static,4,train
32058,32058,/bigdata/digbose92/MovieNet/trailer/tt2512204/shot_0048.mp4,ECS,0.0,Static,4,test
32059,32059,/bigdata/digbose92/MovieNet/trailer/tt2512204/shot_0009.mp4,MS,2.0,Static,4,test
32060,32060,/bigdata/digbose92/MovieNet/trailer/tt2512204/shot_0025.mp4,MS,2.0,Motion,0,val
32061,32061,/bigdata/digbose92/MovieNet/trailer/tt2512204/shot_0023.mp4,FS,3.0,Static,4,val
32062,32062,/bigdata/digbose92/MovieNet/trailer/tt2512204/shot_0013.mp4,CS,1.0,Static,4,train
32063,32063,/bigdata/digbose92/MovieNet/trailer/tt2512204/shot_0005.mp4,MS,2.0,Static,4,train
32064,32064,/bigdata/digbose92/MovieNet/trailer/tt2512204/shot_0033.mp4,MS,2.0,Static,4,train
32065,32065,/bigdata/digbose92/MovieNet/trailer/tt2512204/shot_0039.mp4,MS,2.0,Static,4,train
32066,32066,/bigdata/digbose92/MovieNet/trailer/tt2512204/shot_0031.mp4,MS,2.0,Motion,0,train
32067,32067,/bigdata/digbose92/MovieNet/trailer/tt2512204/shot_0057.mp4,MS,2.0,Motion,0,train
32068,32068,/bigdata/digbose92/MovieNet/trailer/tt2217859/shot_0060.mp4,MS,2.0,Push,1,train
32069,32069,/bigdata/digbose92/MovieNet/trailer/tt2217859/shot_0003.mp4,ECS,0.0,Static,4,val
32070,32070,/bigdata/digbose92/MovieNet/trailer/tt4428720/shot_0051.mp4,MS,2.0,Static,4,train
32071,32071,/bigdata/digbose92/MovieNet/trailer/tt4428720/shot_0020.mp4,FS,3.0,Static,4,train
32072,32072,/bigdata/digbose92/MovieNet/trailer/tt4428720/shot_0045.mp4,CS,1.0,Static,4,train
32073,32073,/bigdata/digbose92/MovieNet/trailer/tt4428720/shot_0035.mp4,MS,2.0,Static,4,val
32074,32074,/bigdata/digbose92/MovieNet/trailer/tt4428720/shot_0058.mp4,CS,1.0,Static,4,train
32075,32075,/bigdata/digbose92/MovieNet/trailer/tt4428720/shot_0004.mp4,FS,3.0,Static,4,train
32076,32076,/bigdata/digbose92/MovieNet/trailer/tt4428720/shot_0032.mp4,FS,3.0,Motion,0,train
32077,32077,/bigdata/digbose92/MovieNet/trailer/tt2414166/shot_0005.mp4,ECS,0.0,Push,1,train
32078,32078,/bigdata/digbose92/MovieNet/trailer/tt2218003/shot_0073.mp4,FS,3.0,Motion,0,train
32079,32079,/bigdata/digbose92/MovieNet/trailer/tt2218003/shot_0051.mp4,LS,4.0,Motion,0,test
32080,32080,/bigdata/digbose92/MovieNet/trailer/tt2218003/shot_0035.mp4,FS,3.0,Push,1,train
32081,32081,/bigdata/digbose92/MovieNet/trailer/tt2218003/shot_0038.mp4,MS,2.0,Static,4,train
32082,32082,/bigdata/digbose92/MovieNet/trailer/tt2218003/shot_0043.mp4,FS,3.0,Static,4,test
32083,32083,/bigdata/digbose92/MovieNet/trailer/tt2218003/shot_0056.mp4,CS,1.0,Static,4,train
32084,32084,/bigdata/digbose92/MovieNet/trailer/tt2218003/shot_0039.mp4,LS,4.0,Push,1,train
32085,32085,/bigdata/digbose92/MovieNet/trailer/tt3703148/shot_0082.mp4,ECS,0.0,Static,4,train
32086,32086,/bigdata/digbose92/MovieNet/trailer/tt3703148/shot_0011.mp4,FS,3.0,Static,4,val
32087,32087,/bigdata/digbose92/MovieNet/trailer/tt3703148/shot_0060.mp4,MS,2.0,Static,4,train
32088,32088,/bigdata/digbose92/MovieNet/trailer/tt3703148/shot_0038.mp4,CS,1.0,Static,4,train
32089,32089,/bigdata/digbose92/MovieNet/trailer/tt3703148/shot_0077.mp4,MS,2.0,Static,4,train
32090,32090,/bigdata/digbose92/MovieNet/trailer/tt3703148/shot_0054.mp4,MS,2.0,Static,4,train
32091,32091,/bigdata/digbose92/MovieNet/trailer/tt3703148/shot_0092.mp4,MS,2.0,Static,4,train
32092,32092,/bigdata/digbose92/MovieNet/trailer/tt2559786/shot_0040.mp4,LS,4.0,Static,4,train
32093,32093,/bigdata/digbose92/MovieNet/trailer/tt2559786/shot_0048.mp4,ECS,0.0,Static,4,train
32094,32094,/bigdata/digbose92/MovieNet/trailer/tt3281506/shot_0014.mp4,LS,4.0,Static,4,train
32095,32095,/bigdata/digbose92/MovieNet/trailer/tt3281506/shot_0016.mp4,CS,1.0,Motion,0,train
32096,32096,/bigdata/digbose92/MovieNet/trailer/tt4935158/shot_0022.mp4,FS,3.0,Static,4,train
32097,32097,/bigdata/digbose92/MovieNet/trailer/tt4935158/shot_0006.mp4,MS,2.0,Static,4,train
32098,32098,/bigdata/digbose92/MovieNet/trailer/tt4935158/shot_0036.mp4,ECS,0.0,Static,4,train
32099,32099,/bigdata/digbose92/MovieNet/trailer/tt4935158/shot_0042.mp4,CS,1.0,Static,4,train
32100,32100,/bigdata/digbose92/MovieNet/trailer/tt4935158/shot_0009.mp4,CS,1.0,Static,4,val
32101,32101,/bigdata/digbose92/MovieNet/trailer/tt4935158/shot_0057.mp4,LS,4.0,Motion,0,test
32102,32102,/bigdata/digbose92/MovieNet/trailer/tt5291862/shot_0008.mp4,MS,2.0,Static,4,test
32103,32103,/bigdata/digbose92/MovieNet/trailer/tt5291862/shot_0004.mp4,FS,3.0,Static,4,train
32104,32104,/bigdata/digbose92/MovieNet/trailer/tt2962932/shot_0001.mp4,LS,4.0,Motion,0,test
32105,32105,/bigdata/digbose92/MovieNet/trailer/tt2962932/shot_0012.mp4,ECS,0.0,Static,4,test
32106,32106,/bigdata/digbose92/MovieNet/trailer/tt2962932/shot_0013.mp4,FS,3.0,Pull,2,train
32107,32107,/bigdata/digbose92/MovieNet/trailer/tt4480494/shot_0022.mp4,FS,3.0,Static,4,train
32108,32108,/bigdata/digbose92/MovieNet/trailer/tt4480494/shot_0024.mp4,FS,3.0,Static,4,train
32109,32109,/bigdata/digbose92/MovieNet/trailer/tt4480494/shot_0016.mp4,MS,2.0,Static,4,train
32110,32110,/bigdata/digbose92/MovieNet/trailer/tt4480494/shot_0005.mp4,CS,1.0,Static,4,train
32111,32111,/bigdata/digbose92/MovieNet/trailer/tt4480494/shot_0037.mp4,FS,3.0,Static,4,train
32112,32112,/bigdata/digbose92/MovieNet/trailer/tt2456594/shot_0001.mp4,LS,4.0,Motion,0,train
32113,32113,/bigdata/digbose92/MovieNet/trailer/tt2456594/shot_0014.mp4,LS,4.0,Motion,0,train
32114,32114,/bigdata/digbose92/MovieNet/trailer/tt2456594/shot_0043.mp4,FS,3.0,Static,4,train
32115,32115,/bigdata/digbose92/MovieNet/trailer/tt2456594/shot_0005.mp4,FS,3.0,Motion,0,train
32116,32116,/bigdata/digbose92/MovieNet/trailer/tt2475646/shot_0047.mp4,CS,1.0,Motion,0,test
32117,32117,/bigdata/digbose92/MovieNet/trailer/tt2475646/shot_0021.mp4,CS,1.0,Motion,0,train
32118,32118,/bigdata/digbose92/MovieNet/trailer/tt2475646/shot_0007.mp4,MS,2.0,Motion,0,val
32119,32119,/bigdata/digbose92/MovieNet/trailer/tt2475646/shot_0009.mp4,MS,2.0,Motion,0,val
32120,32120,/bigdata/digbose92/MovieNet/trailer/tt2475646/shot_0025.mp4,ECS,0.0,Static,4,train
32121,32121,/bigdata/digbose92/MovieNet/trailer/tt2475646/shot_0043.mp4,FS,3.0,Motion,0,test
32122,32122,/bigdata/digbose92/MovieNet/trailer/tt2475646/shot_0005.mp4,MS,2.0,Motion,0,val
32123,32123,/bigdata/digbose92/MovieNet/trailer/tt2475646/shot_0032.mp4,FS,3.0,Motion,0,train
32124,32124,/bigdata/digbose92/MovieNet/trailer/tt2475646/shot_0037.mp4,ECS,0.0,Static,4,train
32125,32125,/bigdata/digbose92/MovieNet/trailer/tt2475646/shot_0031.mp4,LS,4.0,Static,4,train
32126,32126,/bigdata/digbose92/MovieNet/trailer/tt2239822/shot_0042.mp4,MS,2.0,Push,1,train
32127,32127,/bigdata/digbose92/MovieNet/trailer/tt2239822/shot_0002.mp4,LS,4.0,Motion,0,train
32128,32128,/bigdata/digbose92/MovieNet/trailer/tt2239822/shot_0039.mp4,FS,3.0,Motion,0,train
32129,32129,/bigdata/digbose92/MovieNet/trailer/tt5459270/shot_0011.mp4,ECS,0.0,Motion,0,val
32130,32130,/bigdata/digbose92/MovieNet/trailer/tt5459270/shot_0010.mp4,LS,4.0,Static,4,val
32131,32131,/bigdata/digbose92/MovieNet/trailer/tt3826242/shot_0027.mp4,LS,4.0,Static,4,train
32132,32132,/bigdata/digbose92/MovieNet/trailer/tt3826242/shot_0046.mp4,CS,1.0,Static,4,train
32133,32133,/bigdata/digbose92/MovieNet/trailer/tt3826242/shot_0020.mp4,ECS,0.0,Static,4,train
32134,32134,/bigdata/digbose92/MovieNet/trailer/tt3826242/shot_0011.mp4,ECS,0.0,Static,4,val
32135,32135,/bigdata/digbose92/MovieNet/trailer/tt3826242/shot_0012.mp4,ECS,0.0,Static,4,test
32136,32136,/bigdata/digbose92/MovieNet/trailer/tt3826242/shot_0021.mp4,CS,1.0,Motion,0,test
32137,32137,/bigdata/digbose92/MovieNet/trailer/tt3826242/shot_0007.mp4,ECS,0.0,Static,4,train
32138,32138,/bigdata/digbose92/MovieNet/trailer/tt3826242/shot_0036.mp4,ECS,0.0,Static,4,train
32139,32139,/bigdata/digbose92/MovieNet/trailer/tt3826242/shot_0019.mp4,FS,3.0,Static,4,train
32140,32140,/bigdata/digbose92/MovieNet/trailer/tt3826242/shot_0042.mp4,ECS,0.0,Static,4,train
32141,32141,/bigdata/digbose92/MovieNet/trailer/tt3826242/shot_0002.mp4,FS,3.0,Static,4,train
32142,32142,/bigdata/digbose92/MovieNet/trailer/tt3826242/shot_0004.mp4,FS,3.0,Pull,2,train
32143,32143,/bigdata/digbose92/MovieNet/trailer/tt3826242/shot_0043.mp4,ECS,0.0,Static,4,val
32144,32144,/bigdata/digbose92/MovieNet/trailer/tt3826242/shot_0033.mp4,ECS,0.0,Static,4,train
32145,32145,/bigdata/digbose92/MovieNet/trailer/tt4651520/shot_0082.mp4,MS,2.0,Static,4,val
32146,32146,/bigdata/digbose92/MovieNet/trailer/tt4651520/shot_0052.mp4,CS,1.0,Static,4,test
32147,32147,/bigdata/digbose92/MovieNet/trailer/tt4651520/shot_0118.mp4,CS,1.0,Static,4,train
32148,32148,/bigdata/digbose92/MovieNet/trailer/tt4651520/shot_0059.mp4,ECS,0.0,Static,4,val
32149,32149,/bigdata/digbose92/MovieNet/trailer/tt4651520/shot_0094.mp4,MS,2.0,Motion,0,val
32150,32150,/bigdata/digbose92/MovieNet/trailer/tt4651520/shot_0061.mp4,ECS,0.0,Static,4,train
32151,32151,/bigdata/digbose92/MovieNet/trailer/tt2972362/shot_0046.mp4,CS,1.0,Static,4,train
32152,32152,/bigdata/digbose92/MovieNet/trailer/tt2972362/shot_0020.mp4,CS,1.0,Static,4,train
32153,32153,/bigdata/digbose92/MovieNet/trailer/tt2972362/shot_0007.mp4,CS,1.0,Motion,0,val
32154,32154,/bigdata/digbose92/MovieNet/trailer/tt2358592/shot_0082.mp4,ECS,0.0,Static,4,train
32155,32155,/bigdata/digbose92/MovieNet/trailer/tt2358592/shot_0088.mp4,ECS,0.0,Static,4,train
32156,32156,/bigdata/digbose92/MovieNet/trailer/tt2358592/shot_0048.mp4,MS,2.0,Motion,0,train
32157,32157,/bigdata/digbose92/MovieNet/trailer/tt2358592/shot_0025.mp4,CS,1.0,Static,4,train
32158,32158,/bigdata/digbose92/MovieNet/trailer/tt2358592/shot_0037.mp4,ECS,0.0,Static,4,train
32159,32159,/bigdata/digbose92/MovieNet/trailer/tt2176013/shot_0008.mp4,LS,4.0,Motion,0,train
32160,32160,/bigdata/digbose92/MovieNet/trailer/tt2176013/shot_0018.mp4,FS,3.0,Push,1,train
32161,32161,/bigdata/digbose92/MovieNet/trailer/tt2176013/shot_0004.mp4,LS,4.0,Static,4,val
32162,32162,/bigdata/digbose92/MovieNet/trailer/tt2176013/shot_0034.mp4,FS,3.0,Motion,0,train
32163,32163,/bigdata/digbose92/MovieNet/trailer/tt2332672/shot_0040.mp4,ECS,0.0,Motion,0,train
32164,32164,/bigdata/digbose92/MovieNet/trailer/tt2332672/shot_0036.mp4,CS,1.0,Motion,0,train
32165,32165,/bigdata/digbose92/MovieNet/trailer/tt2332672/shot_0003.mp4,ECS,0.0,Static,4,train
32166,32166,/bigdata/digbose92/MovieNet/trailer/tt2332672/shot_0056.mp4,CS,1.0,Motion,0,train
32167,32167,/bigdata/digbose92/MovieNet/trailer/tt2332672/shot_0033.mp4,ECS,0.0,Static,4,train
32168,32168,/bigdata/digbose92/MovieNet/trailer/tt2332672/shot_0031.mp4,ECS,0.0,Static,4,train
32169,32169,/bigdata/digbose92/MovieNet/trailer/tt3060670/shot_0062.mp4,CS,1.0,Static,4,val
32170,32170,/bigdata/digbose92/MovieNet/trailer/tt3060670/shot_0040.mp4,MS,2.0,Static,4,val
32171,32171,/bigdata/digbose92/MovieNet/trailer/tt2247692/shot_0044.mp4,FS,3.0,Pull,2,train
32172,32172,/bigdata/digbose92/MovieNet/trailer/tt2247692/shot_0047.mp4,LS,4.0,Motion,0,train
32173,32173,/bigdata/digbose92/MovieNet/trailer/tt2247692/shot_0035.mp4,ECS,0.0,Motion,0,train
32174,32174,/bigdata/digbose92/MovieNet/trailer/tt2247692/shot_0048.mp4,LS,4.0,Motion,0,train
32175,32175,/bigdata/digbose92/MovieNet/trailer/tt2247692/shot_0009.mp4,CS,1.0,Static,4,train
32176,32176,/bigdata/digbose92/MovieNet/trailer/tt2247692/shot_0004.mp4,ECS,0.0,Motion,0,train
32177,32177,/bigdata/digbose92/MovieNet/trailer/tt2247692/shot_0013.mp4,MS,2.0,Push,1,train
32178,32178,/bigdata/digbose92/MovieNet/trailer/tt2354407/shot_0078.mp4,MS,2.0,Static,4,val
32179,32179,/bigdata/digbose92/MovieNet/trailer/tt2354407/shot_0030.mp4,FS,3.0,Pull,2,train
32180,32180,/bigdata/digbose92/MovieNet/trailer/tt2354407/shot_0039.mp4,FS,3.0,Motion,0,test
32181,32181,/bigdata/digbose92/MovieNet/trailer/tt3033536/shot_0016.mp4,MS,2.0,Static,4,val
32183,32183,/bigdata/digbose92/MovieNet/trailer/tt3033536/shot_0043.mp4,CS,1.0,Static,4,train
32184,32184,/bigdata/digbose92/MovieNet/trailer/tt3033536/shot_0034.mp4,CS,1.0,Static,4,train
32185,32185,/bigdata/digbose92/MovieNet/trailer/tt3033536/shot_0037.mp4,CS,1.0,Static,4,train
32187,32187,/bigdata/digbose92/MovieNet/trailer/tt3847420/shot_0001.mp4,FS,3.0,Static,4,test
32188,32188,/bigdata/digbose92/MovieNet/trailer/tt3847420/shot_0047.mp4,FS,3.0,Motion,0,train
32189,32189,/bigdata/digbose92/MovieNet/trailer/tt3847420/shot_0007.mp4,FS,3.0,Motion,0,val
32190,32190,/bigdata/digbose92/MovieNet/trailer/tt3847420/shot_0005.mp4,FS,3.0,Static,4,val
32191,32191,/bigdata/digbose92/MovieNet/trailer/tt4479882/shot_0051.mp4,FS,3.0,Motion,0,train
32192,32192,/bigdata/digbose92/MovieNet/trailer/tt4479882/shot_0027.mp4,LS,4.0,Static,4,train
32193,32193,/bigdata/digbose92/MovieNet/trailer/tt4479882/shot_0001.mp4,ECS,0.0,Static,4,train
32194,32194,/bigdata/digbose92/MovieNet/trailer/tt4479882/shot_0035.mp4,ECS,0.0,Static,4,train
32195,32195,/bigdata/digbose92/MovieNet/trailer/tt4479882/shot_0016.mp4,FS,3.0,Static,4,train
32196,32196,/bigdata/digbose92/MovieNet/trailer/tt4479882/shot_0060.mp4,FS,3.0,Static,4,train
32197,32197,/bigdata/digbose92/MovieNet/trailer/tt4479882/shot_0048.mp4,LS,4.0,Static,4,train
32198,32198,/bigdata/digbose92/MovieNet/trailer/tt4479882/shot_0028.mp4,FS,3.0,Static,4,train
32199,32199,/bigdata/digbose92/MovieNet/trailer/tt4479882/shot_0065.mp4,ECS,0.0,Static,4,train
32200,32200,/bigdata/digbose92/MovieNet/trailer/tt4479882/shot_0005.mp4,ECS,0.0,Static,4,val
32201,32201,/bigdata/digbose92/MovieNet/trailer/tt4479882/shot_0049.mp4,FS,3.0,Static,4,val
32203,32203,/bigdata/digbose92/MovieNet/trailer/tt4687464/shot_0035.mp4,MS,2.0,Motion,0,train
32204,32204,/bigdata/digbose92/MovieNet/trailer/tt4687464/shot_0005.mp4,MS,2.0,Static,4,train
32205,32205,/bigdata/digbose92/MovieNet/trailer/tt2566644/shot_0044.mp4,ECS,0.0,Static,4,train
32206,32206,/bigdata/digbose92/MovieNet/trailer/tt2566644/shot_0011.mp4,MS,2.0,Static,4,train
32207,32207,/bigdata/digbose92/MovieNet/trailer/tt2566644/shot_0103.mp4,ECS,0.0,Static,4,val
32208,32208,/bigdata/digbose92/MovieNet/trailer/tt2566644/shot_0065.mp4,ECS,0.0,Static,4,val
32209,32209,/bigdata/digbose92/MovieNet/trailer/tt2566644/shot_0056.mp4,CS,1.0,Motion,0,train
32210,32210,/bigdata/digbose92/MovieNet/trailer/tt5340626/shot_0021.mp4,FS,3.0,Multi_movement,3,val
32211,32211,/bigdata/digbose92/MovieNet/trailer/tt5340626/shot_0003.mp4,LS,4.0,Static,4,train
32212,32212,/bigdata/digbose92/MovieNet/trailer/tt5340626/shot_0034.mp4,ECS,0.0,Motion,0,train
32213,32213,/bigdata/digbose92/MovieNet/trailer/tt2147728/shot_0008.mp4,MS,2.0,Static,4,train
32214,32214,/bigdata/digbose92/MovieNet/trailer/tt2147728/shot_0004.mp4,ECS,0.0,Motion,0,val
32215,32215,/bigdata/digbose92/MovieNet/trailer/tt3543258/shot_0030.mp4,MS,2.0,Push,1,train
32216,32216,/bigdata/digbose92/MovieNet/trailer/tt3543258/shot_0015.mp4,FS,3.0,Motion,0,train
32217,32217,/bigdata/digbose92/MovieNet/trailer/tt3543258/shot_0080.mp4,CS,1.0,Static,4,val
32218,32218,/bigdata/digbose92/MovieNet/trailer/tt3543258/shot_0010.mp4,MS,2.0,Static,4,val
32219,32219,/bigdata/digbose92/MovieNet/trailer/tt3543258/shot_0070.mp4,ECS,0.0,Static,4,train
32220,32220,/bigdata/digbose92/MovieNet/trailer/tt3543258/shot_0052.mp4,MS,2.0,Static,4,train
32221,32221,/bigdata/digbose92/MovieNet/trailer/tt2488496/shot_0002.mp4,ECS,0.0,Motion,0,train
32222,32222,/bigdata/digbose92/MovieNet/trailer/tt2488496/shot_0004.mp4,ECS,0.0,Static,4,train
32223,32223,/bigdata/digbose92/MovieNet/trailer/tt5876352/shot_0066.mp4,FS,3.0,Motion,0,train
32224,32224,/bigdata/digbose92/MovieNet/trailer/tt5876352/shot_0026.mp4,FS,3.0,Static,4,train
32225,32225,/bigdata/digbose92/MovieNet/trailer/tt5876352/shot_0077.mp4,CS,1.0,Static,4,val
32226,32226,/bigdata/digbose92/MovieNet/trailer/tt5876352/shot_0000.mp4,CS,1.0,Static,4,train
32227,32227,/bigdata/digbose92/MovieNet/trailer/tt2880472/shot_0055.mp4,LS,4.0,Static,4,train
